,RespHOH_3,Rel1_1,Rel2_4,Education_3,Age_1,Gender_1,Rel3_2,RespHOH_1,Rounds,Rel1_4,subsidy,Education_1,Gender_3,country,Education_4,Rel2_2,envProduction,Education_2,Rel3_1,Rel3_3,Rel1_2,primary_farming_4,production,primary_farming_2,Rel2_3,Age_2,GameID,Gender_4,Rel2_1,Age_3,Gender_2,Rel1_3,Age_4,env,RespHOH_2,primary_farming_3,RespHOH_4,primary_farming_1,Rel3_4,Treatments
8836,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,7,0.66,1.0,7.0,0.0,KEN,8.0,0.66,29972.0,9.0,0.66,0.0,0.0,1.0,236.0,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,127.0,1.0,1.0,0.0,1,0.66,T4
8837,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,7,0.66,1.0,7.0,0.0,KEN,8.0,0.66,22176.0,9.0,0.66,0.0,0.0,1.0,168.0,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,132.0,1.0,1.0,0.0,1,0.66,T5
8838,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,8,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T1
8839,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,8,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T2
8840,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,8,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T3
8841,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,8,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T4
8842,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,8,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T5
8843,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,9,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T1
8844,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,9,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T2
8845,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,9,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T3
8846,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,9,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T4
8847,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,9,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T5
8848,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,10,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T1
8849,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,10,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T2
8850,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,10,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T3
8851,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,10,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T4
8852,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,10,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T5
8853,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,11,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T1
8854,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,11,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T2
8855,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,11,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T3
8856,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,11,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T4
8857,1.0,0.0,0.66,8.0,56.0,0.0,0.66,0.0,11,0.66,,7.0,0.0,KEN,8.0,0.66,,9.0,0.66,0.0,0.0,1.0,,1.0,0.33,62.0,6GAT,0.0,0.66,46.0,0.0,0.0,42.0,,1.0,1.0,0.0,1,0.66,T5
8858,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,1,0.66,0.0,12.0,0.0,KEN,10.0,0.66,29025.0,13.0,0.66,0.66,0.66,1.0,225.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,129.0,0.0,0.0,1.0,1,0.66,T1
8859,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,1,0.66,1.0,12.0,0.0,KEN,10.0,0.66,47610.0,13.0,0.66,0.66,0.66,1.0,414.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,115.0,0.0,0.0,1.0,1,0.66,T2
8860,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,1,0.66,0.0,12.0,0.0,KEN,10.0,0.66,37200.0,13.0,0.66,0.66,0.66,1.0,300.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,124.0,0.0,0.0,1.0,1,0.66,T3
8861,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,1,0.66,1.0,12.0,0.0,KEN,10.0,0.66,45486.0,13.0,0.66,0.66,0.66,1.0,399.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,114.0,0.0,0.0,1.0,1,0.66,T4
8862,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,1,0.66,1.0,12.0,0.0,KEN,10.0,0.66,20100.0,13.0,0.66,0.66,0.66,1.0,150.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,134.0,0.0,0.0,1.0,1,0.66,T5
8863,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,2,0.66,0.0,12.0,0.0,KEN,10.0,0.66,30720.0,13.0,0.66,0.66,0.66,1.0,240.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,128.0,0.0,0.0,1.0,1,0.66,T1
8864,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,2,0.66,1.0,12.0,0.0,KEN,10.0,0.66,38130.0,13.0,0.66,0.66,0.66,1.0,310.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,123.0,0.0,0.0,1.0,1,0.66,T2
8865,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,2,0.66,0.0,12.0,0.0,KEN,10.0,0.66,37200.0,13.0,0.66,0.66,0.66,1.0,300.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,124.0,0.0,0.0,1.0,1,0.66,T3
8866,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,2,0.66,1.0,12.0,0.0,KEN,10.0,0.66,48496.0,13.0,0.66,0.66,0.66,1.0,433.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,112.0,0.0,0.0,1.0,1,0.66,T4
8867,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,2,0.66,1.0,12.0,0.0,KEN,10.0,0.66,18225.0,13.0,0.66,0.66,0.66,1.0,135.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,135.0,0.0,0.0,1.0,1,0.66,T5
8868,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,3,0.66,0.0,12.0,0.0,KEN,10.0,0.66,31242.0,13.0,0.66,0.66,0.66,1.0,246.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,127.0,0.0,0.0,1.0,1,0.66,T1
8869,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,3,0.66,1.0,12.0,0.0,KEN,10.0,0.66,39960.0,13.0,0.66,0.66,0.66,1.0,333.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,120.0,0.0,0.0,1.0,1,0.66,T2
8870,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,3,0.66,0.0,12.0,0.0,KEN,10.0,0.66,32004.0,13.0,0.66,0.66,0.66,1.0,252.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,127.0,0.0,0.0,1.0,1,0.66,T3
8871,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,3,0.66,1.0,12.0,0.0,KEN,10.0,0.66,42946.0,13.0,0.66,0.66,0.66,1.0,394.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,109.0,0.0,0.0,1.0,1,0.66,T4
8872,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,3,0.66,1.0,12.0,0.0,KEN,10.0,0.66,38376.0,13.0,0.66,0.66,0.66,1.0,312.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,123.0,0.0,0.0,1.0,1,0.66,T5
8873,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,4,0.66,0.0,12.0,0.0,KEN,10.0,0.66,31374.0,13.0,0.66,0.66,0.66,1.0,249.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,126.0,0.0,0.0,1.0,1,0.66,T1
8874,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,4,0.66,1.0,12.0,0.0,KEN,10.0,0.66,31375.0,13.0,0.66,0.66,0.66,1.0,251.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,125.0,0.0,0.0,1.0,1,0.66,T2
8875,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,4,0.66,0.0,12.0,0.0,KEN,10.0,0.66,37576.0,13.0,0.66,0.66,0.66,1.0,308.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,122.0,0.0,0.0,1.0,1,0.66,T3
8876,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,4,0.66,1.0,12.0,0.0,KEN,10.0,0.66,39744.0,13.0,0.66,0.66,0.66,1.0,368.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,108.0,0.0,0.0,1.0,1,0.66,T4
8877,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,4,0.66,1.0,12.0,0.0,KEN,10.0,0.66,30720.0,13.0,0.66,0.66,0.66,1.0,240.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,128.0,0.0,0.0,1.0,1,0.66,T5
8878,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,5,0.66,0.0,12.0,0.0,KEN,10.0,0.66,30480.0,13.0,0.66,0.66,0.66,1.0,240.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,127.0,0.0,0.0,1.0,1,0.66,T1
8879,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,5,0.66,1.0,12.0,0.0,KEN,10.0,0.66,42940.0,13.0,0.66,0.66,0.66,1.0,380.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,113.0,0.0,0.0,1.0,1,0.66,T2
8880,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,5,0.66,0.0,12.0,0.0,KEN,10.0,0.66,34596.0,13.0,0.66,0.66,0.66,1.0,279.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,124.0,0.0,0.0,1.0,1,0.66,T3
8881,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,5,0.66,1.0,12.0,0.0,KEN,10.0,0.66,41140.0,13.0,0.66,0.66,0.66,1.0,374.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,110.0,0.0,0.0,1.0,1,0.66,T4
8882,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,5,0.66,1.0,12.0,0.0,KEN,10.0,0.66,34500.0,13.0,0.66,0.66,0.66,1.0,276.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,125.0,0.0,0.0,1.0,1,0.66,T5
8883,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,6,0.66,0.0,12.0,0.0,KEN,10.0,0.66,27477.0,13.0,0.66,0.66,0.66,1.0,213.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,129.0,0.0,0.0,1.0,1,0.66,T1
8884,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,6,0.66,1.0,12.0,0.0,KEN,10.0,0.66,28194.0,13.0,0.66,0.66,0.66,1.0,222.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,127.0,0.0,0.0,1.0,1,0.66,T2
8885,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,6,0.66,0.0,12.0,0.0,KEN,10.0,0.66,42354.0,13.0,0.66,0.66,0.66,1.0,362.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,117.0,0.0,0.0,1.0,1,0.66,T3
8886,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,6,0.66,1.0,12.0,0.0,KEN,10.0,0.66,0.0,13.0,0.66,0.66,0.66,1.0,0.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,144.0,0.0,0.0,1.0,1,0.66,T4
8887,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,6,0.66,1.0,12.0,0.0,KEN,10.0,0.66,39567.0,13.0,0.66,0.66,0.66,1.0,327.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,121.0,0.0,0.0,1.0,1,0.66,T5
8888,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,7,0.66,0.0,12.0,0.0,KEN,10.0,0.66,27864.0,13.0,0.66,0.66,0.66,1.0,216.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,129.0,0.0,0.0,1.0,1,0.66,T1
8889,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,7,0.66,1.0,12.0,0.0,KEN,10.0,0.66,35211.0,13.0,0.66,0.66,0.66,1.0,291.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,121.0,0.0,0.0,1.0,1,0.66,T2
8890,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,7,0.66,0.0,12.0,0.0,KEN,10.0,0.66,39078.0,13.0,0.66,0.66,0.66,1.0,334.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,117.0,0.0,0.0,1.0,1,0.66,T3
8891,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,7,0.66,1.0,12.0,0.0,KEN,10.0,0.66,0.0,13.0,0.66,0.66,0.66,1.0,0.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,144.0,0.0,0.0,1.0,1,0.66,T4
8892,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,7,0.66,1.0,12.0,0.0,KEN,10.0,0.66,37332.0,13.0,0.66,0.66,0.66,1.0,306.0,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,122.0,0.0,0.0,1.0,1,0.66,T5
8893,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,8,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T1
8894,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,8,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T2
8895,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,8,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T3
8896,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,8,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T4
8897,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,8,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T5
8898,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,9,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T1
8899,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,9,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T2
8900,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,9,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T3
8901,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,9,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T4
8902,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,9,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T5
8903,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,10,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T1
8904,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,10,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T2
8905,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,10,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T3
8906,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,10,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T4
8907,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,10,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T5
8908,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,11,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T1
8909,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,11,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T2
8910,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,11,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T3
8911,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,11,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T4
8912,0.0,0.66,0.66,8.0,31.0,1.0,0.66,1.0,11,0.66,,12.0,0.0,KEN,10.0,0.66,,13.0,0.66,0.66,0.66,1.0,,0.0,0.66,28.0,6ONT,1.0,0.66,50.0,0.0,0.66,54.0,,0.0,0.0,1.0,1,0.66,T5
8913,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,1,0.66,0.0,9.0,1.0,KEN,13.0,0.33,18225.0,6.0,0.66,0.0,0.0,1.0,135.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,135.0,0.0,1.0,1.0,1,0.66,T1
8914,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,1,0.66,1.0,9.0,1.0,KEN,13.0,0.33,21945.0,6.0,0.66,0.0,0.0,1.0,165.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,133.0,0.0,1.0,1.0,1,0.66,T2
8915,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,1,0.66,0.0,9.0,1.0,KEN,13.0,0.33,34596.0,6.0,0.66,0.0,0.0,1.0,279.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,124.0,0.0,1.0,1.0,1,0.66,T3
8916,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,1,0.66,1.0,9.0,1.0,KEN,13.0,0.33,16320.0,6.0,0.66,0.0,0.0,1.0,120.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,136.0,0.0,1.0,1.0,1,0.66,T4
8917,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,1,0.66,1.0,9.0,1.0,KEN,13.0,0.33,29025.0,6.0,0.66,0.0,0.0,1.0,225.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,129.0,0.0,1.0,1.0,1,0.66,T5
8918,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,2,0.66,0.0,9.0,1.0,KEN,13.0,0.33,12420.0,6.0,0.66,0.0,0.0,1.0,90.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,138.0,0.0,1.0,1.0,1,0.66,T1
8919,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,2,0.66,1.0,9.0,1.0,KEN,13.0,0.33,21945.0,6.0,0.66,0.0,0.0,1.0,165.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,133.0,0.0,1.0,1.0,1,0.66,T2
8920,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,2,0.66,0.0,9.0,1.0,KEN,13.0,0.33,18225.0,6.0,0.66,0.0,0.0,1.0,135.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,135.0,0.0,1.0,1.0,1,0.66,T3
8921,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,2,0.66,1.0,9.0,1.0,KEN,13.0,0.33,21945.0,6.0,0.66,0.0,0.0,1.0,165.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,133.0,0.0,1.0,1.0,1,0.66,T4
8922,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,2,0.66,1.0,9.0,1.0,KEN,13.0,0.33,38376.0,6.0,0.66,0.0,0.0,1.0,312.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,123.0,0.0,1.0,1.0,1,0.66,T5
8923,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,3,0.66,0.0,9.0,1.0,KEN,13.0,0.33,21945.0,6.0,0.66,0.0,0.0,1.0,165.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,133.0,0.0,1.0,1.0,1,0.66,T1
8924,1.0,0.66,0.33,0.0,61.0,0.0,0.66,1.0,3,0.66,1.0,9.0,1.0,KEN,13.0,0.33,26961.0,6.0,0.66,0.0,0.0,1.0,209.0,1.0,0.66,57.0,7GAT,1.0,0.0,56.0,0.0,0.0,58.0,129.0,0.0,1.0,1.0,1,0.66,T2
